Timestamp,Demand,TCL_Load,PriceResp_Load,Wind_Gen,Solar_Gen,Conv_Gen,Storage_SOC,Action_Dispatch,Action_TCL,Action_PriceResp,Reward,Grid_Buy_Price,Grid_Sell_Price
2025-01-01 07:45:00,399.66243324768584,51.35617059,16.07056048,77.65523593,206.1019432982514,230.4794829,0.440786224,230.4794829,50.97083023,11.59800308,-78.71606686,6.5,3.0
2025-01-01 08:00:00,454.1722094774952,59.75221462,27.66562623,85.67925443,368.15808383669696,223.2474434,0.443330979,223.2474434,52.93090587,20.67935302,-81.1236158,6.5,3.0
2025-01-01 08:15:00,433.3158293571514,55.58829869,18.26525493,82.62739065,372.24662971276894,224.9734623,0.458042306,224.9734623,49.79791511,13.07327073,-77.97047244,6.5,3.0
2025-01-01 08:30:00,437.69874280824087,47.21788154,22.59884198,97.63306511,370.68283214482125,207.8148798,0.453757924,207.8148798,44.56533685,13.46286102,-72.39116062,6.5,3.0
2025-01-01 08:45:00,496.7432183571125,57.05377543,26.31780989,86.40301435,370.0524543057129,213.9811752,0.448850981,213.9811752,54.82281246,20.65998986,-78.46200125,6.5,3.0
2025-01-01 09:00:00,333.3016399019935,60.64867589,18.43570417,85.64902793,471.12875250033096,212.5635826,0.439260202,212.5635826,53.61585232,11.07801559,-73.69760075,6.5,3.0
2025-01-01 09:15:00,345.356366368713,49.03717302,23.07457416,70.59943246,463.2220048761788,228.5719688,0.434736982,228.5719688,44.5987402,12.56572045,-78.31426518,6.5,3.0
2025-01-01 09:30:00,357.26588004178814,52.06161387,17.19541433,59.68729761,460.56305361556446,248.1986762,0.438586941,248.1986762,52.01359684,12.00988701,-84.80017414,6.5,3.0
2025-01-01 09:45:00,354.9761136875054,58.74011638,28.17488968,87.06431616,433.7961890079257,215.4978288,0.455032947,215.4978288,55.37116795,18.51589076,-77.78274752,6.5,3.0
2025-01-01 10:00:00,391.89636437346803,54.70622687,26.34759867,80.03035449,632.871476750043,226.1882262,0.447263289,226.1882262,53.02747533,26.29026337,-83.32305457,6.5,3.0
2025-01-01 10:15:00,391.67459432335977,52.95751266,18.08252339,95.16735796,624.0880071500654,208.5682027,0.430202247,208.5682027,46.58776466,16.8857928,-74.21290706,6.5,3.0
2025-01-01 10:30:00,402.12874039110886,50.0260458,26.33707494,83.95767006,639.7152566428435,209.1133908,0.440391873,209.1133908,46.52697661,24.68672608,-77.45401296,6.5,3.0
2025-01-01 10:45:00,445.3503009120634,55.99208993,21.31622206,74.2055413,640.9752594570482,233.1021044,0.40983193,233.1021044,54.82062029,14.10962875,-80.87834653,6.5,3.0
2025-01-01 11:00:00,263.13809025895273,51.63476808,16.06113197,83.15737407,525.723308516331,230.4209282,0.406296823,230.4209282,46.60708633,9.393319185,-77.56705253,6.5,3.0
2025-01-01 11:15:00,279.6020064739168,57.238065,26.54942287,88.92129604,557.4418871700684,218.5636989,0.405159547,218.5636989,46.63894238,18.24452996,-77.51120061,6.5,3.0
2025-01-01 11:30:00,277.05567407256416,51.88196079,20.94097968,81.76498573,538.2565102722097,222.1237135,0.392667109,222.1237135,45.71924634,11.98249356,-76.31449024,6.5,3.0
2025-01-01 11:45:00,251.1142291945664,49.19823129,24.42391699,76.01671963,565.1282940413912,230.5588209,0.389945045,230.5588209,46.30269833,14.38332731,-79.90454496,6.5,3.0
2025-01-01 12:00:00,300.9339857029041,51.08790334,17.31427218,100.54693,526.7372610983989,201.6348917,0.399934897,201.6348917,46.10971723,8.789978835,-68.62938313,6.5,3.0
2025-01-01 12:15:00,279.47064584584615,56.52447166,17.14824312,76.79786687,542.4996526783066,224.6862512,0.386043098,224.6862512,53.99884274,16.02133543,-79.26648152,6.5,3.0
2025-01-01 12:30:00,287.0913858303486,53.85963365,25.70501345,75.07279893,504.72165115634795,234.97525,0.394140361,234.97525,48.34905429,23.25894493,-84.48211297,6.5,3.0
2025-01-01 12:45:00,288.18398262090113,56.36172097,27.91529898,95.81024504,514.6014350669466,218.7295658,0.396016656,218.7295658,46.07335945,17.10890834,-77.50612049,6.5,3.0
2025-01-01 13:00:00,264.49908502703084,48.90530306,25.15286453,85.70413241,542.1413217197473,209.6855116,0.400864977,209.6855116,41.79978598,16.20185466,-73.93866062,6.5,3.0
2025-01-01 13:15:00,249.48431396746847,52.07043451,30.1667898,76.58832371,531.1357033247454,234.9292694,0.387704581,234.9292694,44.95086103,17.99262559,-82.77322901,6.5,3.0
2025-01-01 13:30:00,256.2704579747383,57.11342627,19.91989823,85.83706791,538.5706036688846,216.8971285,0.391014221,216.8971285,52.83468917,14.82100366,-77.50949137,6.5,3.0
2025-01-01 13:45:00,238.50614303076236,54.88406686,27.26105555,84.42203543,507.5723712866227,206.0987906,0.383505341,206.0987906,48.89690042,17.91373155,-73.59893294,6.5,3.0
2025-01-01 14:00:00,294.9618126585967,57.87784025,30.87654432,94.29007732,565.7281975955289,211.3869314,0.376003901,211.3869314,54.86919828,24.39249496,-78.20152927,6.5,3.0
2025-01-01 14:15:00,283.33102523318007,59.25585195,18.23691155,93.73005691,593.4497457370469,203.65181,0.368239239,203.65181,49.8932761,17.00371122,-73.18509335,6.5,3.0
2025-01-01 14:30:00,280.82281559557424,55.58821483,23.05280278,92.6804114,595.4935593453354,211.7202616,0.354608259,211.7202616,50.03059143,19.73859721,-76.70459705,6.5,3.0
2025-01-01 14:45:00,289.83434651264906,60.40867841,20.50182483,83.36702232,529.6184973220888,210.6837411,0.350491059,210.6837411,53.45871118,15.91017031,-74.67096876,6.5,3.0
2025-01-01 15:00:00,271.7559897017289,51.56337158,23.47605648,85.70578486,420.3663068017864,224.295202,0.357865827,224.295202,48.51923028,16.45823994,-78.56393624,6.5,3.0
2025-01-01 15:15:00,261.6363730296009,58.22181213,29.6881412,94.16306176,414.2261473451865,218.4579152,0.35571267,218.4579152,48.3321991,16.65759317,-77.36013488,6.5,3.0
2025-01-01 15:30:00,257.3816122642042,53.76658048,17.2517535,77.41708108,402.7538672911294,238.5871854,0.35259504,238.5871854,47.61864756,11.4908099,-81.01624668,6.5,3.0
2025-01-01 15:45:00,283.3160250044659,56.88215386,30.36368902,87.23609381,444.59367856189783,213.0260142,0.364607343,213.0260142,46.7006435,20.42997364,-76.67177647,6.5,3.0
2025-01-01 16:00:00,345.19820062328756,48.37613387,26.4238518,74.48811496,362.6671841765486,229.4667316,0.373560445,229.4667316,38.75838197,13.79335037,-78.22898967,6.5,3.0
2025-01-01 16:15:00,338.52643570196216,55.96687539,23.47646925,85.03362975,362.6552566000373,208.9155582,0.385841402,208.9155582,47.23520229,22.86032788,-76.91152874,6.5,3.0
2025-01-01 16:30:00,331.3410014703777,60.9085845,16.71521914,118.6505492,339.2509202172988,182.9428593,0.371902705,182.9428593,50.10940584,13.92353412,-65.58240026,6.5,3.0
2025-01-01 16:45:00,336.90436220437255,57.87801302,24.65364495,101.0938061,344.40663900611526,205.0048743,0.363563647,205.0048743,57.15803776,14.54173966,-73.21333872,6.5,3.0
2025-01-01 17:00:00,474.83445730836894,49.17952207,30.44432896,91.61972221,212.14580852722963,214.1578483,0.370522679,214.1578483,39.8927766,20.10660884,-76.36388994,9.0,3.0
2025-01-01 17:15:00,487.6418501060387,51.60519615,28.86600666,81.534602,212.72586044609173,224.946255,0.368605486,224.946255,49.63380583,20.00190056,-80.96884918,9.0,3.0
2025-01-01 17:30:00,465.0697737819,50.41747166,30.27939173,62.33047599,214.57584666351224,234.2184768,0.36225674,234.2184768,45.18826152,23.38624421,-84.64233156,9.0,3.0
2025-01-01 17:45:00,506.41391880369247,58.87078326,26.09976353,100.3846558,246.5424843631664,197.048481,0.361238489,197.048481,56.46311588,22.73147533,-74.70900993,9.0,3.0
2025-01-01 18:00:00,471.2160797601614,53.10067775,24.72399314,82.07230967,0.0,234.5901908,0.360616587,234.5901908,43.71774866,24.36974916,-85.47239251,9.0,3.0
2025-01-01 18:15:00,500.98504942905106,60.664561,24.49377944,90.60742784,0.0,212.3112281,0.345861846,212.3112281,54.4171156,15.68470082,-75.92891646,9.0,3.0
2025-01-01 18:30:00,505.68745453543056,57.58384918,19.46811558,81.65279288,0.0,231.5275245,0.331357372,231.5275245,50.45890884,17.55563964,-81.76358249,9.0,3.0
2025-01-01 18:45:00,462.16141627535694,48.88844074,17.33441628,90.87903235,0.0,206.806628,0.331019551,206.806628,39.24462278,12.10032173,-70.87301178,9.0,3.0
2025-01-01 19:00:00,501.4840151056868,49.37571904,16.39078561,77.0067476,0.0,212.7755191,0.333057469,212.7755191,48.18439074,8.548572535,-72.22912391,9.0,3.0
2025-01-01 19:15:00,488.8462354819368,57.41513158,23.06278912,89.79096096,0.0,225.4897519,0.343218407,225.4897519,46.23278005,12.87074724,-77.76162312,9.0,3.0
2025-01-01 19:30:00,471.76855169031165,56.65184119,18.82271214,74.05582811,0.0,226.5592245,0.319882265,226.5592245,52.46102393,18.01602238,-81.36178508,9.0,3.0
2025-01-01 19:45:00,498.85119772206485,61.9090453,23.07628808,99.0756887,0.0,210.1764841,0.318257494,210.1764841,59.96837029,18.09007823,-76.80601078,9.0,3.0
2025-01-01 20:00:00,449.4314035663369,54.49381103,27.40281971,65.08122118,0.0,236.4958392,0.329110305,236.4958392,45.1278669,16.0496047,-82.43749652,9.0,3.0
2025-01-01 20:15:00,488.8107896737345,49.38251456,31.04706191,75.07231044,0.0,230.277495,0.321913881,230.277495,46.81734438,25.42242926,-84.67205633,9.0,3.0
2025-01-01 20:30:00,457.0506149348874,50.87576204,27.4200278,80.16498937,0.0,225.591546,0.319627683,225.591546,45.91758665,23.66309236,-81.878412,9.0,3.0
2025-01-01 20:45:00,482.20719182504126,52.31589223,29.88184217,89.83216174,0.0,209.3690915,0.312337074,209.3690915,51.38294391,25.04122067,-78.74745686,9.0,3.0
2025-01-01 21:00:00,277.74555807506607,55.66335244,16.53302805,95.84611701,0.0,211.4565713,0.313728614,211.4565713,46.93094136,10.8934277,-73.10720575,9.0,3.0
2025-01-01 21:15:00,282.4984189657291,60.07771201,26.16516726,67.921779,0.0,239.0750889,0.308101446,239.0750889,54.17167599,23.92924271,-87.35432983,9.0,3.0
2025-01-01 21:30:00,265.02969368078044,60.63735088,29.42098325,72.17389359,0.0,232.4413873,0.297065814,232.4413873,58.21284088,16.56600202,-81.77219525,9.0,3.0
2025-01-01 21:45:00,261.2263292784244,60.9992007,20.13665257,87.99421597,0.0,223.2158706,0.287433736,223.2158706,52.55252621,19.35650838,-80.25657321,9.0,3.0
2025-01-01 22:00:00,292.8931953797921,53.00393894,24.87407203,86.18982445,0.0,214.5665869,0.297014553,214.5665869,43.04409138,24.85907162,-79.88278941,6.5,3.0
2025-01-01 22:15:00,306.8332471163114,47.87647863,17.10727239,87.27620505,0.0,216.3209857,0.318449309,216.3209857,41.82244968,13.96027407,-74.71875609,6.5,3.0
2025-01-01 22:30:00,298.48473401861776,59.87959062,17.50649231,102.0023691,0.0,190.6730547,0.32828201,190.6730547,53.24158788,16.96236388,-69.49818584,6.5,3.0
2025-01-01 22:45:00,306.5388234852787,52.74416614,27.3401864,101.0426572,0.0,197.1959718,0.327253015,197.1959718,47.17327925,26.97993872,-75.20312637,6.5,3.0
2025-01-01 23:00:00,261.8545185191724,52.36597261,27.40873113,84.06155122,0.0,213.5150056,0.335774653,213.5150056,48.88385296,24.60475783,-79.56504953,6.5,3.0
2025-01-01 23:15:00,262.54573999397394,55.73475657,17.00898234,105.9922654,0.0,197.1128859,0.328862987,197.1128859,52.03466466,9.518034142,-68.46700224,6.5,3.0
2025-01-01 23:30:00,263.14984057874045,47.45518109,21.31013101,94.34008162,0.0,210.4184403,0.324876713,210.4184403,40.30442876,19.40634912,-75.11974585,6.5,3.0
2025-01-01 23:45:00,254.3799009081133,49.13893485,22.59026565,95.71789942,0.0,208.518938,0.346525159,208.518938,46.04481468,16.26912929,-73.85876249,6.5,3.0
2025-01-02 00:00:00,261.8921721632389,52.77954671,16.50615845,81.20682658,0.0,215.5564992,0.349049164,215.5564992,51.32939615,12.80133608,-75.15299917,6.5,3.0
2025-01-02 00:15:00,269.1755394688265,54.38305619,19.22088142,69.55231132,0.0,241.1340071,0.338183879,241.1340071,44.21094098,16.02491994,-83.40817348,6.5,3.0
2025-01-02 00:30:00,260.85857662010994,46.9443256,19.3580449,83.93332511,0.0,221.9615289,0.341717023,221.9615289,43.8144179,11.87789108,-75.65819515,6.5,3.0
2025-01-02 00:45:00,268.04371174782466,59.26544252,15.28040391,117.021968,0.0,174.3386878,0.343569316,174.3386878,57.19853252,12.79809211,-63.20235706,6.5,3.0
2025-01-02 01:00:00,242.1526705963118,55.59701758,21.86790021,73.22349847,0.0,238.5236375,0.358594665,238.5236375,50.56429597,20.05349059,-85.11867722,6.5,3.0
2025-01-02 01:15:00,246.37196536519284,54.93531181,28.53321362,86.34590415,0.0,215.2228763,0.351575377,215.2228763,50.31101822,22.15819808,-79.21506455,6.5,3.0
2025-01-02 01:30:00,253.9629335216872,50.23413706,21.63188242,88.67004236,0.0,222.5493987,0.364577064,222.5493987,41.11987797,12.75786194,-76.31558949,6.5,3.0
2025-01-02 01:45:00,259.72243051680823,59.6662003,20.83384983,72.46024523,0.0,232.9622128,0.370576102,232.9622128,58.37964012,17.81676631,-83.5416467,6.5,3.0
2025-01-02 02:00:00,321.9822006519345,59.82586621,27.99380258,102.5533477,0.0,201.1617311,0.344638283,201.1617311,49.7804564,20.46666253,-73.68189643,6.5,3.0
2025-01-02 02:15:00,308.8353891397248,50.86168828,17.92228052,107.6015987,0.0,208.6987956,0.333360684,208.6987956,49.90174463,16.62165475,-74.91293383,6.5,3.0
2025-01-02 02:30:00,297.23589400745584,58.35294561,20.70670225,73.75825869,0.0,239.1009419,0.316803369,239.1009419,51.82513508,20.03440776,-85.14570017,6.5,3.0
2025-01-02 02:45:00,308.0265162008849,58.00590213,17.17326587,93.68415784,0.0,217.6873249,0.308485789,217.6873249,53.43650183,15.13959228,-77.30402393,6.5,3.0
2025-01-02 03:00:00,285.3853853464263,48.79496946,17.40646914,94.73362571,0.0,194.6366354,0.2875839,194.6366354,47.724295,10.36169197,-67.79170258,6.5,3.0
2025-01-02 03:15:00,314.7626460293678,50.3809692,16.64945472,79.37796738,0.0,231.0745457,0.286256786,231.0745457,42.13534182,14.72299248,-79.78926858,6.5,3.0
2025-01-02 03:30:00,308.5697311409494,52.99383456,22.647771,96.64335644,0.0,209.7164782,0.293423159,209.7164782,47.9163849,13.31445952,-73.28706815,6.5,3.0
2025-01-02 03:45:00,290.74223748325653,58.04422476,21.57326998,80.48926432,0.0,222.7047765,0.293342906,222.7047765,56.52798913,18.04619837,-80.15871662,6.5,3.0
2025-01-02 04:00:00,290.38937379110246,51.63472357,30.42142192,83.51117083,0.0,223.1158792,0.273869779,223.1158792,48.03718477,27.21796498,-83.45062501,6.5,3.0
2025-01-02 04:15:00,314.71445355042226,51.16697079,27.68894561,92.6399915,0.0,212.8355698,0.2691254,212.8355698,49.86275218,23.49269345,-79.20234273,6.5,3.0
2025-01-02 04:30:00,307.70661994506537,55.36039504,24.83851639,96.46460911,0.0,210.8751729,0.259253432,210.8751729,52.50592585,13.46481348,-74.30837015,6.5,3.0
2025-01-02 04:45:00,298.7395527134099,59.59341892,18.7611118,102.0506129,0.0,202.3470678,0.259133426,202.3470678,53.41663654,10.17498416,-70.68650964,6.5,3.0
2025-01-02 05:00:00,309.3686167442514,47.35732826,25.10224683,88.5404499,0.0,219.3685647,0.263674031,219.3685647,42.32219093,20.63350549,-79.30264615,6.5,3.0
2025-01-02 05:15:00,313.4963949224304,56.01783226,16.67228775,81.28312581,0.0,223.2897049,0.250944107,223.2897049,48.03561924,12.57923719,-76.91607922,6.5,3.0
2025-01-02 05:30:00,298.6731766320487,51.59302293,30.44754637,92.27975343,0.0,220.6328016,0.253238736,220.6328016,47.3289827,22.539334,-80.58136554,6.5,3.0
2025-01-02 05:45:00,312.68181170126957,48.80713992,24.22449645,86.63304871,0.0,227.544237,0.254807001,227.544237,42.2693604,13.66941344,-78.60017442,6.5,3.0
2025-01-02 06:00:00,415.96392658298976,60.28947155,24.80735621,88.92663886,0.0,226.681825,0.257019613,226.681825,51.81623313,22.84697492,-83.02649207,6.5,3.0
2025-01-02 06:15:00,412.3904841238306,58.53856015,21.44936665,106.6294404,0.0,188.7902957,0.251863565,188.7902957,57.90833454,10.78933795,-67.10777908,6.5,3.0
2025-01-02 06:30:00,449.74881148427363,59.7782715,19.61323034,105.7302862,0.0,206.1936484,0.251061106,206.1936484,56.9696745,16.4967283,-75.37031373,6.5,3.0
2025-01-02 06:45:00,451.35677780890614,55.99077221,32.44103781,85.94562599,0.0,235.1434592,0.264278409,235.1434592,48.68165134,28.00830678,-86.30204683,6.5,3.0
2025-01-02 07:00:00,392.13815488961114,49.82915459,21.54123822,97.93064022,200.84227546421744,209.3193297,0.265132505,209.3193297,48.05922814,10.8220093,-72.3116017,6.5,3.0
2025-01-02 07:15:00,399.33565732623975,50.1407817,21.83835497,116.4248595,208.01195447322732,189.6627993,0.268238844,189.6627993,47.34349594,14.15706995,-68.13209581,6.5,3.0
2025-01-02 07:30:00,373.16964445279956,49.45891051,17.91568502,98.28255387,194.82865242463163,214.858529,0.264120181,214.858529,41.87167533,15.20160597,-75.39193846,6.5,3.0
2025-01-02 07:45:00,392.62654333134947,54.0498741,21.58432637,96.60142222,216.01711763792366,206.3254049,0.272436272,206.3254049,49.35769304,16.96787761,-74.04934289,6.5,3.0
2025-01-02 08:00:00,459.49843603995157,53.76170256,21.34681784,105.4012025,378.40287577802934,210.5368175,0.27857962,210.5368175,48.92713107,16.21456801,-75.01586129,6.5,3.0
2025-01-02 08:15:00,428.30406887700815,58.54625427,26.41940523,79.97661798,388.2864164468142,217.4947365,0.295003532,217.4947365,56.11326822,23.170949,-81.65442545,6.5,3.0
2025-01-02 08:30:00,425.6920392557311,52.9362746,28.20208984,85.53275551,382.13990122235595,212.8285966,0.288183465,212.8285966,50.57811928,21.34006254,-78.34565592,6.5,3.0
2025-01-02 08:45:00,469.125455827309,52.52907807,26.97427094,86.03952238,396.0708065528006,218.2272359,0.280005214,218.2272359,45.60203553,22.54065002,-79.4857206,6.5,3.0
2025-01-02 09:00:00,396.934706348488,61.72965933,20.00701366,107.129424,475.0687406368285,205.6073945,0.277396966,205.6073945,56.46794126,17.95207057,-75.21019844,6.5,3.0
2025-01-02 09:15:00,376.0740857591257,53.13984499,21.99733749,89.9494252,465.5892573218061,210.6130477,0.284686811,210.6130477,45.07470463,17.22736586,-74.90152859,6.5,3.0
2025-01-02 09:30:00,373.77767643570957,54.17195923,17.45573792,111.7050394,507.15506051591666,200.1105196,0.3020637,200.1105196,43.67076243,13.45579315,-70.47649249,6.5,3.0
2025-01-02 09:45:00,374.6435314566768,57.90174454,28.78247165,95.27915708,488.96694152544865,218.5644653,0.310032305,218.5644653,55.93191079,17.85841165,-78.43343846,6.5,3.0
2025-01-02 10:00:00,334.60379465355936,60.29953701,29.861755,84.71817613,541.5069849568233,214.3542451,0.311464539,214.3542451,56.62818786,24.78435839,-80.41768444,6.5,3.0
2025-01-02 10:15:00,333.95964430074184,62.66539137,19.45823232,87.19854055,576.3145882098028,222.8868963,0.326927744,222.8868963,56.8209256,13.50426502,-78.00056875,6.5,3.0
2025-01-02 10:30:00,312.59706991397076,61.02154313,19.39380916,103.4654506,567.5036672469654,196.671906,0.324353171,196.671906,60.98829887,13.55169372,-70.67809802,6.5,3.0
2025-01-02 10:45:00,331.1694911317279,51.61444404,18.06971776,92.76557831,562.4547595864087,217.7833797,0.321959007,217.7833797,46.46181246,12.07916693,-75.50847717,6.5,3.0
2025-01-02 11:00:00,263.2408082842247,55.48228463,24.66016167,76.95350911,570.1446748957359,233.80107,0.326026054,233.80107,54.29798354,18.91858122,-83.7636833,6.5,3.0
2025-01-02 11:15:00,261.6124394997372,57.86037289,27.2677051,77.34746365,589.6629467244302,242.7431783,0.307741793,242.7431783,46.91734374,26.2144017,-89.13465733,6.5,3.0
2025-01-02 11:30:00,265.01656147426803,48.55990329,21.14167995,86.94028796,610.7425385389759,227.699476,0.307649001,227.699476,42.00541543,11.2771908,-77.28868663,6.5,3.0
2025-01-02 11:45:00,291.84019074177013,46.96493717,18.56153412,83.23000582,590.7498398408582,216.2963344,0.299461838,216.2963344,39.85442874,15.78959069,-75.72022965,6.5,3.0
2025-01-02 12:00:00,248.9213524851089,55.24481363,26.49886338,73.24263866,526.7012777396535,236.105193,0.291239283,236.105193,52.9859633,14.98652334,-82.60665977,6.5,3.0
2025-01-02 12:15:00,253.090467393616,54.83241468,21.06680901,88.42498687,489.1999402946755,216.5589084,0.279198411,216.5589084,50.42897611,16.63074216,-77.16809101,6.5,3.0
2025-01-02 12:30:00,260.9886690808197,60.65086067,27.06465321,96.3366,503.8623824685567,196.6343428,0.283292043,196.6343428,56.77189198,23.1245145,-74.1447236,6.5,3.0
2025-01-02 12:45:00,248.6595110404554,51.45435546,19.9296111,96.39281922,536.7363994971142,202.4373876,0.289636175,202.4373876,41.87171531,14.13341807,-71.00280223,6.5,3.0
2025-01-02 13:00:00,280.7728549527383,61.54172897,22.0832951,82.1789632,600.6253593332917,218.2986238,0.299448792,218.2986238,50.66656518,17.83800384,-78.96645594,6.5,3.0
2025-01-02 13:15:00,291.8326132282471,58.61209591,26.31318442,98.85488127,578.3250889916675,218.0373307,0.302066845,218.0373307,51.6270512,19.0680509,-78.49485586,6.5,3.0
2025-01-02 13:30:00,269.6499820992806,51.02375998,18.39289973,96.9712799,598.1967971450164,212.3717343,0.297824914,212.3717343,47.35934685,10.37520577,-73.17729714,6.5,3.0
2025-01-02 13:45:00,290.1245497197341,54.23698577,16.87871035,106.0083493,544.5127545300243,193.2580347,0.311914298,193.2580347,43.40556537,16.69463482,-69.7213753,6.5,3.0
2025-01-02 14:00:00,294.4933843305121,56.76955714,27.51406611,114.1798935,455.2234441957406,212.5249775,0.311802985,212.5249775,51.2723597,22.95583505,-79.07834026,6.5,3.0
